frozenset(['short_term_concept']),frozenset(['hus_edu_high']),0.5949119373776909
frozenset(['hus_edu_mid']),frozenset(['media_good']),0.9232954545454546
frozenset(['age_mature']),frozenset(['media_good']),0.8916349809885932
frozenset(['edu_int']),frozenset(['age_mid']),0.5419161676646707
frozenset(['stnd_of_living_int']),frozenset(['not_working_wife']),0.7510917030567686
frozenset(['number_of_children_high']),frozenset(['media_good']),0.8777173913043478
frozenset(['number_of_children_mid']),frozenset(['rel_islam']),0.8070175438596492
frozenset(['no_conception']),frozenset(['media_good']),0.8823529411764706
frozenset(['number_of_children_high']),frozenset(['age_mature']),0.6684782608695652
frozenset(['not_working_wife']),frozenset(['hus_edu_high']),0.608695652173913
frozenset(['hus_edu_high']),frozenset(['not_working_wife']),0.7474972191323692
frozenset(['occupation_cat_1']),frozenset(['rel_islam']),0.8348623853211009
frozenset(['number_of_children_mid']),frozenset(['media_good']),0.9254385964912281
frozenset(['age_mid']),frozenset(['not_working_wife']),0.7117486338797814
frozenset(['stnd_of_living_med']),frozenset(['not_working_wife']),0.7726218097447796
frozenset(['occupation_cat_3']),frozenset(['media_good']),0.9076923076923077
frozenset(['number_of_children_mid']),frozenset(['age_mid']),0.581140350877193
frozenset(['media_good']),frozenset(['not_working_wife']),0.7492668621700879
frozenset(['not_working_wife']),frozenset(['media_good']),0.9257246376811593
frozenset(['number_of_children_low']),frozenset(['media_good']),0.9537750385208011
frozenset(['age_mid']),frozenset(['hus_edu_high']),0.6338797814207651
frozenset(['hus_edu_high']),frozenset(['age_mid']),0.5161290322580645
frozenset(['age_low']),frozenset(['not_working_wife']),0.8465116279069766
frozenset(['working_wife']),frozenset(['rel_islam']),0.8075880758807588
frozenset(['edu_high']),frozenset(['hus_edu_high']),0.9428076256499133
frozenset(['hus_edu_high']),frozenset(['edu_high']),0.6051167964404893
frozenset(['long_term_conception']),frozenset(['media_good']),0.96996996996997
frozenset(['age_low']),frozenset(['media_good']),0.9395348837209301
frozenset(['stnd_of_living_high']),frozenset(['media_good']),0.9736842105263158
frozenset(['age_mature']),frozenset(['rel_islam']),0.7984790874524714
frozenset(['edu_mid']),frozenset(['rel_islam']),0.8731707317073171
frozenset(['long_term_conception']),frozenset(['stnd_of_living_high']),0.6126126126126127
frozenset(['rel_not_islam']),frozenset(['hus_edu_high']),0.8318181818181819
frozenset(['edu_high']),frozenset(['media_good']),0.9896013864818025
frozenset(['edu_int']),frozenset(['media_good']),0.9161676646706587
frozenset(['media_good']),frozenset(['age_mid']),0.5080645161290323
frozenset(['age_mid']),frozenset(['media_good']),0.9467213114754098
frozenset(['edu_high']),frozenset(['stnd_of_living_high']),0.6689774696707105
frozenset(['stnd_of_living_high']),frozenset(['edu_high']),0.5643274853801169
frozenset(['long_term_conception']),frozenset(['edu_high']),0.6216216216216216
frozenset(['long_term_conception']),frozenset(['not_working_wife']),0.7327327327327328
frozenset(['number_of_children_low']),frozenset(['age_mid']),0.5331278890600925
frozenset(['short_term_concept']),frozenset(['rel_islam']),0.8649706457925638
frozenset(['occupation_cat_2']),frozenset(['hus_edu_high']),0.508235294117647
frozenset(['occupation_cat_1']),frozenset(['hus_edu_high']),0.9151376146788991
frozenset(['rel_not_islam']),frozenset(['media_good']),0.9636363636363638
frozenset(['no_conception']),frozenset(['hus_edu_high']),0.5373608903020668
frozenset(['stnd_of_living_int']),frozenset(['media_good']),0.8253275109170306
frozenset(['working_wife']),frozenset(['media_good']),0.9268292682926829
frozenset(['stnd_of_living_int']),frozenset(['rel_islam']),0.9344978165938865
frozenset(['age_mid']),frozenset(['rel_islam']),0.860655737704918
frozenset(['rel_islam']),frozenset(['age_mid']),0.5027932960893855
frozenset(['number_of_children_mid']),frozenset(['stnd_of_living_high']),0.530701754385965
frozenset(['stnd_of_living_high']),frozenset(['hus_edu_high']),0.7602339181286549
frozenset(['hus_edu_high']),frozenset(['stnd_of_living_high']),0.5784204671857619
frozenset(['working_wife']),frozenset(['number_of_children_low']),0.5067750677506775
frozenset(['number_of_children_mid']),frozenset(['not_working_wife']),0.7653508771929826
frozenset(['number_of_children_low']),frozenset(['hus_edu_high']),0.6533127889060093
frozenset(['short_term_concept']),frozenset(['media_good']),0.9510763209393347
frozenset(['rel_islam']),frozenset(['hus_edu_high']),0.5714285714285715
frozenset(['hus_edu_high']),frozenset(['rel_islam']),0.796440489432703
frozenset(['edu_mid']),frozenset(['not_working_wife']),0.7829268292682927
frozenset(['rel_islam']),frozenset(['not_working_wife']),0.762170790103751
frozenset(['not_working_wife']),frozenset(['rel_islam']),0.8650362318840579
frozenset(['occupation_cat_2']),frozenset(['rel_islam']),0.7976470588235294
frozenset(['number_of_children_low']),frozenset(['not_working_wife']),0.7118644067796611
frozenset(['number_of_children_mid']),frozenset(['hus_edu_high']),0.6710526315789475
frozenset(['number_of_children_low']),frozenset(['rel_islam']),0.8505392912172574
frozenset(['occupation_cat_3']),frozenset(['rel_islam']),0.8974358974358974
frozenset(['occupation_cat_3']),frozenset(['not_working_wife']),0.7743589743589743
