frozenset(['age_mature']),frozenset(['media_good']),0.8916349809885932
frozenset(['no_conception']),frozenset(['media_good']),0.8823529411764706
frozenset(['not_working_wife']),frozenset(['hus_edu_high']),0.608695652173913
frozenset(['hus_edu_high']),frozenset(['not_working_wife']),0.7474972191323692
frozenset(['number_of_children_mid']),frozenset(['media_good']),0.9254385964912281
frozenset(['age_mid']),frozenset(['not_working_wife']),0.7117486338797814
frozenset(['occupation_cat_3']),frozenset(['media_good']),0.9076923076923077
frozenset(['media_good']),frozenset(['not_working_wife']),0.7492668621700879
frozenset(['not_working_wife']),frozenset(['media_good']),0.9257246376811593
frozenset(['number_of_children_low']),frozenset(['media_good']),0.9537750385208011
frozenset(['age_mid']),frozenset(['hus_edu_high']),0.6338797814207651
frozenset(['hus_edu_high']),frozenset(['age_mid']),0.5161290322580645
frozenset(['edu_high']),frozenset(['hus_edu_high']),0.9428076256499133
frozenset(['hus_edu_high']),frozenset(['edu_high']),0.6051167964404893
frozenset(['stnd_of_living_high']),frozenset(['media_good']),0.9736842105263158
frozenset(['age_mature']),frozenset(['rel_islam']),0.7984790874524714
frozenset(['occupation_cat_1']),frozenset(['hus_edu_high']),0.9151376146788991
frozenset(['age_mature']),frozenset(['not_working_wife']),0.7623574144486692
frozenset(['edu_high']),frozenset(['media_good']),0.9896013864818025
frozenset(['edu_high']),frozenset(['stnd_of_living_high']),0.6689774696707105
frozenset(['stnd_of_living_high']),frozenset(['edu_high']),0.5643274853801169
frozenset(['short_term_concept']),frozenset(['rel_islam']),0.8649706457925638
frozenset(['age_mid']),frozenset(['rel_islam']),0.860655737704918
frozenset(['rel_islam']),frozenset(['age_mid']),0.5027932960893855
frozenset(['stnd_of_living_high']),frozenset(['hus_edu_high']),0.7602339181286549
frozenset(['hus_edu_high']),frozenset(['stnd_of_living_high']),0.5784204671857619
frozenset(['number_of_children_low']),frozenset(['hus_edu_high']),0.6533127889060093
frozenset(['short_term_concept']),frozenset(['media_good']),0.9510763209393347
