frozenset(['short_term_concept']),frozenset(['hus_edu_high']),0.9754173478250459
frozenset(['hus_edu_high']),frozenset(['short_term_concept']),0.9754173478250459
frozenset(['media_good']),frozenset(['hus_edu_mid']),0.9977547653958945
frozenset(['hus_edu_mid']),frozenset(['media_good']),0.9977547653958945
frozenset(['media_good']),frozenset(['age_mature']),0.9635410278425119
frozenset(['age_mature']),frozenset(['media_good']),0.9635410278425119
frozenset(['number_of_children_low']),frozenset(['stnd_of_living_high']),0.9297254435523838
frozenset(['stnd_of_living_high']),frozenset(['number_of_children_low']),0.9297254435523838
frozenset(['number_of_children_high']),frozenset(['no_conception']),0.9551911246284648
frozenset(['no_conception']),frozenset(['number_of_children_high']),0.9551911246284648
frozenset(['edu_high']),frozenset(['short_term_concept']),0.9748445804095007
frozenset(['short_term_concept']),frozenset(['edu_high']),0.9748445804095007
frozenset(['age_mid']),frozenset(['edu_high']),0.9981058991770132
frozenset(['edu_high']),frozenset(['age_mid']),0.9981058991770132
frozenset(['age_mid']),frozenset(['edu_int']),1.091235561663558
frozenset(['edu_int']),frozenset(['age_mid']),1.091235561663558
frozenset(['stnd_of_living_int']),frozenset(['not_working_wife']),1.0028162774507943
frozenset(['not_working_wife']),frozenset(['stnd_of_living_int']),1.0028162774507943
frozenset(['number_of_children_high']),frozenset(['media_good']),0.9485010518934082
frozenset(['media_good']),frozenset(['number_of_children_high']),0.9485010518934082
frozenset(['number_of_children_mid']),frozenset(['rel_islam']),0.9493566318029713
frozenset(['rel_islam']),frozenset(['number_of_children_mid']),0.9493566318029713
frozenset(['working_wife']),frozenset(['no_conception']),1.0796162015674209
frozenset(['no_conception']),frozenset(['working_wife']),1.0796162015674209
frozenset(['media_good']),frozenset(['no_conception']),0.9535104364326377
frozenset(['no_conception']),frozenset(['media_good']),0.9535104364326377
frozenset(['stnd_of_living_med']),frozenset(['occupation_cat_3']),1.1575227556666072
frozenset(['occupation_cat_3']),frozenset(['stnd_of_living_med']),1.1575227556666072
frozenset(['number_of_children_high']),frozenset(['age_mature']),1.8732641758968425
frozenset(['age_mature']),frozenset(['number_of_children_high']),1.8732641758968425
frozenset(['not_working_wife']),frozenset(['hus_edu_high']),0.998017120472022
frozenset(['hus_edu_high']),frozenset(['not_working_wife']),0.998017120472022
frozenset(['rel_islam']),frozenset(['occupation_cat_1']),0.982112654400082
frozenset(['occupation_cat_1']),frozenset(['rel_islam']),0.982112654400082
frozenset(['media_good']),frozenset(['number_of_children_mid']),1.0000707413695529
frozenset(['number_of_children_mid']),frozenset(['media_good']),1.0000707413695529
frozenset(['age_mid']),frozenset(['not_working_wife']),0.9502875782054327
