frozenset(['has_nurs_proper']),frozenset(['parents_usual']),0.3333333333333333
frozenset(['parents_usual']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['has_nurs_very_crit']),frozenset(['form_completed']),0.25
frozenset(['form_completed']),frozenset(['has_nurs_very_crit']),0.19999999999999998
frozenset(['has_nurs_critical']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['health_not_recom']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['parents_great_pret']),frozenset(['form_incomplete']),0.25
frozenset(['form_incomplete']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_pretentious']),frozenset(['children_3']),0.25
frozenset(['children_3']),frozenset(['parents_pretentious']),0.3333333333333333
frozenset(['social_non_prob']),frozenset(['class_priority']),0.3506944444444445
frozenset(['class_priority']),frozenset(['social_non_prob']),0.35513361462728554
frozenset(['parents_pretentious']),frozenset(['children_1']),0.25
frozenset(['children_1']),frozenset(['parents_pretentious']),0.3333333333333333
frozenset(['has_nurs_proper']),frozenset(['finance_inconv']),0.3333333333333333
frozenset(['finance_inconv']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['form_incomplete']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['form_incomplete']),0.25
frozenset(['children_more']),frozenset(['class_priority']),0.37453703703703706
frozenset(['class_priority']),frozenset(['children_more']),0.3792780121894046
frozenset(['children_more']),frozenset(['social_problematic']),0.3333333333333333
frozenset(['social_problematic']),frozenset(['children_more']),0.3333333333333333
frozenset(['social_non_prob']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['has_nurs_proper']),frozenset(['social_non_prob']),0.3333333333333333
frozenset(['social_non_prob']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['has_nurs_critical']),frozenset(['social_non_prob']),0.3333333333333333
frozenset(['form_complete']),frozenset(['parents_usual']),0.3333333333333333
frozenset(['parents_usual']),frozenset(['form_complete']),0.25
frozenset(['health_priority']),frozenset(['housing_critical']),0.5
frozenset(['housing_critical']),frozenset(['health_priority']),0.3333333333333333
frozenset(['has_nurs_proper']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['class_recommend']),frozenset(['social_non_prob']),0.5
frozenset(['spec_prior']),frozenset(['housing_less_conv']),0.3976261127596439
frozenset(['housing_less_conv']),frozenset(['spec_prior']),0.37222222222222223
frozenset(['housing_conv']),frozenset(['health_priority']),0.3333333333333333
frozenset(['health_priority']),frozenset(['housing_conv']),0.3333333333333333
frozenset(['health_recommend']),frozenset(['parents_pretentious']),0.3333333333333333
frozenset(['parents_pretentious']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['social_non_prob']),frozenset(['housing_critical']),0.5
frozenset(['housing_critical']),frozenset(['social_non_prob']),0.3333333333333333
frozenset(['has_nurs_critical']),frozenset(['finance_inconv']),0.3333333333333333
frozenset(['finance_inconv']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['parents_great_pret']),frozenset(['form_completed']),0.25
frozenset(['form_completed']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['class_recommend']),frozenset(['social_problematic']),1.0
frozenset(['social_slightly_prob']),frozenset(['form_incomplete']),0.25
frozenset(['form_incomplete']),frozenset(['social_slightly_prob']),0.3333333333333333
frozenset(['housing_conv']),frozenset(['children_3']),0.25
frozenset(['children_3']),frozenset(['housing_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['has_nurs_less_proper']),0.19999999999999998
frozenset(['has_nurs_less_proper']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['has_nurs_improper']),frozenset(['form_completed']),0.25
frozenset(['form_completed']),frozenset(['has_nurs_improper']),0.19999999999999998
frozenset(['has_nurs_improper']),frozenset(['form_complete']),0.25
frozenset(['form_complete']),frozenset(['has_nurs_improper']),0.19999999999999998
frozenset(['social_non_prob']),frozenset(['finance_conv']),0.5
frozenset(['finance_conv']),frozenset(['social_non_prob']),0.3333333333333333
frozenset(['children_2']),frozenset(['has_nurs_less_proper']),0.19999999999999998
frozenset(['has_nurs_less_proper']),frozenset(['children_2']),0.25
frozenset(['parents_pretentious']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['parents_pretentious']),0.3333333333333333
frozenset(['health_recommend']),frozenset(['finance_inconv']),0.3333333333333333
frozenset(['finance_inconv']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['form_foster']),frozenset(['housing_critical']),0.5
frozenset(['housing_critical']),frozenset(['form_foster']),0.25
frozenset(['spec_prior']),frozenset(['children_3']),0.2809099901088032
frozenset(['children_3']),frozenset(['spec_prior']),0.3506172839506173
frozenset(['health_priority']),frozenset(['finance_inconv']),0.3333333333333333
frozenset(['finance_inconv']),frozenset(['health_priority']),0.3333333333333333
frozenset(['social_non_prob']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_great_pret']),frozenset(['social_non_prob']),0.3333333333333333
frozenset(['has_nurs_improper']),frozenset(['finance_conv']),0.5
frozenset(['finance_conv']),frozenset(['has_nurs_improper']),0.19999999999999998
frozenset(['form_completed']),frozenset(['spec_prior']),0.32469135802469135
frozenset(['spec_prior']),frozenset(['form_completed']),0.2601384767556874
frozenset(['parents_usual']),frozenset(['form_completed']),0.25
frozenset(['form_completed']),frozenset(['parents_usual']),0.3333333333333333
frozenset(['social_slightly_prob']),frozenset(['social_problematic']),0.3333333333333333
frozenset(['social_problematic']),frozenset(['social_slightly_prob']),0.3333333333333333
frozenset(['form_incomplete']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['form_incomplete']),0.25
frozenset(['form_foster']),frozenset(['has_nurs_very_crit']),0.19999999999999998
frozenset(['has_nurs_very_crit']),frozenset(['form_foster']),0.25
frozenset(['parents_great_pret']),frozenset(['has_nurs_less_proper']),0.19999999999999998
frozenset(['has_nurs_less_proper']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['has_nurs_proper']),frozenset(['parents_pretentious']),0.3333333333333333
frozenset(['parents_pretentious']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['social_slightly_prob']),frozenset(['housing_critical']),0.5
frozenset(['housing_critical']),frozenset(['social_slightly_prob']),0.3333333333333333
frozenset(['housing_conv']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['housing_conv']),0.3333333333333333
frozenset(['class_priority']),frozenset(['parents_pretentious']),0.34786685419596813
frozenset(['parents_pretentious']),frozenset(['class_priority']),0.3435185185185185
frozenset(['form_foster']),frozenset(['class_priority']),0.37222222222222223
frozenset(['class_priority']),frozenset(['form_foster']),0.28270042194092826
frozenset(['parents_usual']),frozenset(['finance_inconv']),0.3333333333333333
frozenset(['finance_inconv']),frozenset(['parents_usual']),0.3333333333333333
frozenset(['social_slightly_prob']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['health_not_recom']),frozenset(['social_slightly_prob']),0.3333333333333333
frozenset(['health_recommend']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_great_pret']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['finance_inconv']),frozenset(['finance_conv']),0.5
frozenset(['finance_conv']),frozenset(['finance_inconv']),0.3333333333333333
frozenset(['children_3']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['children_3']),0.25
frozenset(['children_more']),frozenset(['has_nurs_improper']),0.19999999999999998
frozenset(['has_nurs_improper']),frozenset(['children_more']),0.3333333333333333
frozenset(['form_foster']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['health_recommend']),frozenset(['form_foster']),0.25
frozenset(['has_nurs_very_crit']),frozenset(['social_problematic']),0.3333333333333333
frozenset(['social_problematic']),frozenset(['has_nurs_very_crit']),0.19999999999999998
frozenset(['form_foster']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['health_not_recom']),frozenset(['form_foster']),0.25
frozenset(['social_slightly_prob']),frozenset(['form_completed']),0.25
frozenset(['form_completed']),frozenset(['social_slightly_prob']),0.3333333333333333
frozenset(['health_priority']),frozenset(['children_1']),0.25
frozenset(['children_1']),frozenset(['health_priority']),0.3333333333333333
frozenset(['has_nurs_critical']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_great_pret']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['health_not_recom']),frozenset(['form_incomplete']),0.25
frozenset(['form_incomplete']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['housing_conv']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['has_nurs_proper']),frozenset(['housing_conv']),0.3333333333333333
frozenset(['health_priority']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['has_nurs_critical']),frozenset(['health_priority']),0.3333333333333333
frozenset(['form_foster']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['has_nurs_critical']),frozenset(['form_foster']),0.25
frozenset(['housing_critical']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_great_pret']),frozenset(['housing_critical']),0.5
frozenset(['health_recommend']),frozenset(['parents_usual']),0.3333333333333333
frozenset(['parents_usual']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['parents_usual']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['health_not_recom']),frozenset(['parents_usual']),0.3333333333333333
frozenset(['form_complete']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['form_complete']),0.25
frozenset(['has_nurs_critical']),frozenset(['form_completed']),0.25
frozenset(['form_completed']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['health_not_recom']),frozenset(['children_3']),0.25
frozenset(['children_3']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['class_priority']),frozenset(['parents_usual']),0.45100796999531173
frozenset(['parents_usual']),frozenset(['class_priority']),0.44537037037037036
frozenset(['class_priority']),frozenset(['children_1']),0.2559774964838256
frozenset(['children_1']),frozenset(['class_priority']),0.3370370370370371
frozenset(['parents_usual']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['parents_usual']),0.3333333333333333
frozenset(['health_priority']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['has_nurs_proper']),frozenset(['health_priority']),0.3333333333333333
frozenset(['social_problematic']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['social_problematic']),0.3333333333333333
frozenset(['has_nurs_improper']),frozenset(['housing_critical']),0.5
frozenset(['housing_critical']),frozenset(['has_nurs_improper']),0.19999999999999998
frozenset(['class_priority']),frozenset(['children_3']),0.23066104078762303
frozenset(['children_3']),frozenset(['class_priority']),0.3037037037037037
frozenset(['social_problematic']),frozenset(['finance_conv']),0.5
frozenset(['finance_conv']),frozenset(['social_problematic']),0.3333333333333333
frozenset(['children_more']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['health_not_recom']),frozenset(['children_more']),0.3333333333333333
frozenset(['social_slightly_prob']),frozenset(['children_more']),0.3333333333333333
frozenset(['children_more']),frozenset(['social_slightly_prob']),0.3333333333333333
frozenset(['health_recommend']),frozenset(['form_completed']),0.25
frozenset(['form_completed']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['class_priority']),frozenset(['finance_conv']),0.4739803094233474
frozenset(['finance_conv']),frozenset(['class_priority']),0.31203703703703706
frozenset(['health_recommend']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['children_more']),frozenset(['has_nurs_very_crit']),0.19999999999999998
frozenset(['has_nurs_very_crit']),frozenset(['children_more']),0.3333333333333333
frozenset(['has_nurs_improper']),frozenset(['social_problematic']),0.3333333333333333
frozenset(['social_problematic']),frozenset(['has_nurs_improper']),0.19999999999999998
frozenset(['housing_critical']),frozenset(['children_1']),0.25
frozenset(['children_1']),frozenset(['housing_critical']),0.5
frozenset(['social_slightly_prob']),frozenset(['has_nurs_improper']),0.19999999999999998
frozenset(['has_nurs_improper']),frozenset(['social_slightly_prob']),0.3333333333333333
frozenset(['parents_great_pret']),frozenset(['children_3']),0.25
frozenset(['children_3']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['social_non_prob']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['health_not_recom']),frozenset(['social_non_prob']),0.3333333333333333
frozenset(['has_nurs_very_crit']),frozenset(['finance_conv']),0.5
frozenset(['finance_conv']),frozenset(['has_nurs_very_crit']),0.19999999999999998
frozenset(['health_priority']),frozenset(['has_nurs_very_crit']),0.19999999999999998
frozenset(['has_nurs_very_crit']),frozenset(['health_priority']),0.3333333333333333
frozenset(['social_slightly_prob']),frozenset(['finance_conv']),0.5
frozenset(['finance_conv']),frozenset(['social_slightly_prob']),0.3333333333333333
frozenset(['health_not_recom']),frozenset(['finance_conv']),0.5
frozenset(['finance_conv']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['finance_inconv']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['health_not_recom']),frozenset(['finance_inconv']),0.3333333333333333
frozenset(['children_1']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['children_1']),0.25
frozenset(['form_completed']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['form_completed']),0.25
frozenset(['housing_less_conv']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['health_priority']),frozenset(['parents_pretentious']),0.3333333333333333
frozenset(['parents_pretentious']),frozenset(['health_priority']),0.3333333333333333
frozenset(['class_recommend']),frozenset(['has_nurs_proper']),0.39634146341463417
frozenset(['has_nurs_proper']),frozenset(['form_incomplete']),0.25
frozenset(['form_incomplete']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['finance_inconv']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['finance_inconv']),0.3333333333333333
frozenset(['form_complete']),frozenset(['housing_critical']),0.5
frozenset(['housing_critical']),frozenset(['form_complete']),0.25
frozenset(['children_more']),frozenset(['spec_prior']),0.24351851851851852
frozenset(['spec_prior']),frozenset(['children_more']),0.2601384767556874
frozenset(['housing_critical']),frozenset(['form_completed']),0.25
frozenset(['form_completed']),frozenset(['housing_critical']),0.5
frozenset(['health_recommend']),frozenset(['children_1']),0.25
frozenset(['children_1']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['has_nurs_improper']),frozenset(['spec_prior']),0.2924382716049383
frozenset(['spec_prior']),frozenset(['has_nurs_improper']),0.18743818001978238
frozenset(['form_complete']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_great_pret']),frozenset(['form_complete']),0.25
frozenset(['finance_conv']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['finance_conv']),0.5
frozenset(['social_slightly_prob']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['social_slightly_prob']),0.3333333333333333
frozenset(['has_nurs_proper']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['health_not_recom']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['has_nurs_critical']),frozenset(['class_priority']),0.17901234567901234
frozenset(['class_priority']),frozenset(['has_nurs_critical']),0.10876699484294419
frozenset(['children_more']),frozenset(['social_non_prob']),0.3333333333333333
frozenset(['social_non_prob']),frozenset(['children_more']),0.3333333333333333
frozenset(['class_recommend']),frozenset(['form_foster']),0.45121951219512196
frozenset(['health_recommend']),frozenset(['has_nurs_less_proper']),0.19999999999999998
frozenset(['has_nurs_less_proper']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['form_foster']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_great_pret']),frozenset(['form_foster']),0.25
frozenset(['has_nurs_critical']),frozenset(['children_1']),0.25
frozenset(['children_1']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['housing_conv']),frozenset(['social_non_prob']),0.3333333333333333
frozenset(['social_non_prob']),frozenset(['housing_conv']),0.3333333333333333
frozenset(['has_nurs_very_crit']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['has_nurs_very_crit']),0.19999999999999998
frozenset(['housing_conv']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_great_pret']),frozenset(['housing_conv']),0.3333333333333333
frozenset(['has_nurs_proper']),frozenset(['class_priority']),0.5185185185185185
frozenset(['class_priority']),frozenset(['has_nurs_proper']),0.31504922644163147
frozenset(['has_nurs_critical']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['health_recommend']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['children_more']),frozenset(['children_3']),0.25
frozenset(['children_3']),frozenset(['children_more']),0.3333333333333333
frozenset(['parents_pretentious']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['health_not_recom']),frozenset(['parents_pretentious']),0.3333333333333333
frozenset(['parents_usual']),frozenset(['has_nurs_less_proper']),0.19999999999999998
frozenset(['has_nurs_less_proper']),frozenset(['parents_usual']),0.3333333333333333
frozenset(['has_nurs_proper']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_great_pret']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['social_non_prob']),frozenset(['parents_usual']),0.3333333333333333
frozenset(['parents_usual']),frozenset(['social_non_prob']),0.3333333333333333
frozenset(['has_nurs_improper']),frozenset(['children_3']),0.25
frozenset(['children_3']),frozenset(['has_nurs_improper']),0.19999999999999998
frozenset(['has_nurs_critical']),frozenset(['social_problematic']),0.3333333333333333
frozenset(['social_problematic']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['parents_usual']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['parents_usual']),0.3333333333333333
frozenset(['social_problematic']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['social_problematic']),0.3333333333333333
frozenset(['form_complete']),frozenset(['spec_prior']),0.29876543209876544
frozenset(['spec_prior']),frozenset(['form_complete']),0.2393669634025717
frozenset(['finance_conv']),frozenset(['has_nurs_less_proper']),0.19999999999999998
frozenset(['has_nurs_less_proper']),frozenset(['finance_conv']),0.5
frozenset(['class_priority']),frozenset(['form_complete']),0.2559774964838256
frozenset(['form_complete']),frozenset(['class_priority']),0.3370370370370371
frozenset(['health_recommend']),frozenset(['housing_critical']),0.5
frozenset(['housing_critical']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['has_nurs_improper']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['has_nurs_improper']),0.19999999999999998
frozenset(['form_foster']),frozenset(['parents_pretentious']),0.3333333333333333
frozenset(['parents_pretentious']),frozenset(['form_foster']),0.25
frozenset(['form_incomplete']),frozenset(['children_3']),0.25
frozenset(['children_3']),frozenset(['form_incomplete']),0.25
frozenset(['form_foster']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['form_foster']),0.25
frozenset(['parents_great_pret']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_usual']),frozenset(['social_problematic']),0.3333333333333333
frozenset(['social_problematic']),frozenset(['parents_usual']),0.3333333333333333
frozenset(['has_nurs_improper']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['has_nurs_improper']),0.19999999999999998
frozenset(['children_more']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['children_more']),0.3333333333333333
frozenset(['finance_inconv']),frozenset(['spec_prior']),0.2777777777777778
frozenset(['spec_prior']),frozenset(['finance_inconv']),0.29673590504451036
frozenset(['form_complete']),frozenset(['finance_inconv']),0.3333333333333333
frozenset(['finance_inconv']),frozenset(['form_complete']),0.25
frozenset(['health_priority']),frozenset(['health_not_recom']),1.0
frozenset(['health_not_recom']),frozenset(['health_priority']),1.0
frozenset(['has_nurs_very_crit']),frozenset(['children_3']),0.25
frozenset(['children_3']),frozenset(['has_nurs_very_crit']),0.19999999999999998
frozenset(['parents_great_pret']),frozenset(['finance_conv']),0.5
frozenset(['finance_conv']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['children_1']),frozenset(['spec_prior']),0.29876543209876544
frozenset(['spec_prior']),frozenset(['children_1']),0.2393669634025717
frozenset(['social_non_prob']),frozenset(['has_nurs_very_crit']),0.19999999999999998
frozenset(['has_nurs_very_crit']),frozenset(['social_non_prob']),0.3333333333333333
frozenset(['has_nurs_critical']),frozenset(['children_3']),0.25
frozenset(['children_3']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['has_nurs_critical']),frozenset(['spec_prior']),0.4876543209876544
frozenset(['spec_prior']),frozenset(['has_nurs_critical']),0.3125618199802176
frozenset(['has_nurs_proper']),frozenset(['form_completed']),0.25
frozenset(['form_completed']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['health_priority']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_great_pret']),frozenset(['health_priority']),0.3333333333333333
frozenset(['has_nurs_improper']),frozenset(['parents_pretentious']),0.3333333333333333
frozenset(['parents_pretentious']),frozenset(['has_nurs_improper']),0.19999999999999998
frozenset(['has_nurs_improper']),frozenset(['class_priority']),0.3487654320987654
frozenset(['class_priority']),frozenset(['has_nurs_improper']),0.21190811064228784
frozenset(['children_more']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['has_nurs_proper']),frozenset(['children_more']),0.3333333333333333
frozenset(['health_recommend']),frozenset(['spec_prior']),0.5708333333333333
frozenset(['spec_prior']),frozenset(['health_recommend']),0.6097922848664689
frozenset(['social_problematic']),frozenset(['has_nurs_less_proper']),0.19999999999999998
frozenset(['has_nurs_less_proper']),frozenset(['social_problematic']),0.3333333333333333
frozenset(['health_recommend']),frozenset(['form_complete']),0.25
frozenset(['form_complete']),frozenset(['health_recommend']),0.3333333333333333
frozenset(['children_1']),frozenset(['parents_great_pret']),0.3333333333333333
frozenset(['parents_great_pret']),frozenset(['children_1']),0.25
frozenset(['parents_pretentious']),frozenset(['has_nurs_less_proper']),0.19999999999999998
frozenset(['has_nurs_less_proper']),frozenset(['parents_pretentious']),0.3333333333333333
frozenset(['form_complete']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['health_not_recom']),frozenset(['form_complete']),0.25
frozenset(['health_not_recom']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['health_not_recom']),0.3333333333333333
frozenset(['children_more']),frozenset(['form_incomplete']),0.25
frozenset(['form_incomplete']),frozenset(['children_more']),0.3333333333333333
frozenset(['form_foster']),frozenset(['children_more']),0.3333333333333333
frozenset(['children_more']),frozenset(['form_foster']),0.25
frozenset(['has_nurs_very_crit']),frozenset(['housing_less_conv']),0.3333333333333333
frozenset(['housing_less_conv']),frozenset(['has_nurs_very_crit']),0.19999999999999998
frozenset(['children_more']),frozenset(['housing_critical']),0.5
frozenset(['housing_critical']),frozenset(['children_more']),0.3333333333333333
frozenset(['has_nurs_proper']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['has_nurs_proper']),0.19999999999999998
frozenset(['social_slightly_prob']),frozenset(['children_2']),0.25
frozenset(['children_2']),frozenset(['social_slightly_prob']),0.3333333333333333
frozenset(['parents_pretentious']),frozenset(['finance_inconv']),0.3333333333333333
frozenset(['finance_inconv']),frozenset(['parents_pretentious']),0.3333333333333333
frozenset(['form_foster']),frozenset(['health_priority']),0.3333333333333333
frozenset(['health_priority']),frozenset(['form_foster']),0.25
frozenset(['has_nurs_critical']),frozenset(['form_complete']),0.25
frozenset(['form_complete']),frozenset(['has_nurs_critical']),0.19999999999999998
frozenset(['children_more']),frozenset(['form_complete']),0.25
frozenset(['form_complete']),frozenset(['children_more']),0.3333333333333333
frozenset(['children_1']),frozenset(['form_incomplete']),0.25
frozenset(['form_incomplete']),frozenset(['children_1']),0.25
